property_id,property_category,property_title,property_type,seller_name,seller_id,seller_type,open_viewing,no_of_photos,available_from,lease_units,available_for,area,county,latitude,longitude,furnished,bathrooms,beds,facility,environment,published_date,page_name,platform,currency,price_frequency,price,Parking,Cable Television,Dryer,Garden / Patio / Balcony,Washing Machine,Serviced Property,Pets Allowed,Wheelchair Access,Central Heating,Microwave,Smoking,Dishwasher,House Alarm,Internet
1770968,rental,"William Palliser, Loreto Abbey, Rathfarnham, Dublin 14",apartment,Sherry FitzGerald Lettings,509,agent,no,11,2017-09-25,months,12,Rathfarnham,Dublin,53.292607495447,-6.2779140472412,yes,2,2,"Parking,Central Heating,House Alarm,Washing Machine,Dishwasher,Garden / Patio / Balcony",prod,2017-09-08,PropertyDetails,desktop,€,monthly,1658,True,,,True,True,,,,True,,,True,True,
1770887,rental,"Wyckham Point, Dundrum, Dublin 14",apartment,Sherry FitzGerald Lettings,509,agent,no,8,2017-09-06,months,12,Dundrum,Dublin,53.280836861213,-6.2435388565063,yes,1,1,"Parking,Central Heating,House Alarm,Washing Machine,Microwave,Garden / Patio / Balcony",prod,2017-09-08,PropertyDetails,desktop,€,monthly,1800,True,,,True,True,,,,True,True,,,True,
1771503,rental,"Clonliffe Road, Drumcondra, Dublin 9",apartment,Fitzpatrick Property Consultants,402,agent,no,6,2017-09-10,months,12,Drumcondra,Dublin,53.363375781033,-6.2570357322693,yes,1,1,"Central Heating,Washing Machine",prod,2017-09-08,PropertyDetails,desktop,€,monthly,1250,,,,,True,,,,True,,,,,
1770655,rental,"The Tramyard, Inchicore, Inchicore, Dublin 8",apartment,Keane Thompson Property Consultants,7425,agent,no,10,2017-09-05,months,12,Inchicore,Dublin,53.338559,-6.320915,yes,1,3,"Central Heating,Cable Television,Washing Machine,Dishwasher,Microwave,Internet,Garden / Patio / Balcony",prod,2017-09-08,PropertyDetails,desktop,€,monthly,2400,,True,,True,True,,,,True,True,,True,,True
1768712,rental,"8 Ballintyre Meadows, Ballinteer, Dublin 16",apartment,,,private,no,24,2017-09-08,months,12,Ballinteer,Dublin,53.279672409037,-6.2520231196216,no,4,4,"Parking,Central Heating,House Alarm,Washing Machine,Dishwasher,Microwave,Garden / Patio / Balcony,Serviced Property",prod,2017-09-08,PropertyDetails,desktop,€,monthly,2200,True,,,True,True,True,,,True,True,,True,True,
1764992,rental,"17 St Patricks Ave off Spring Garden Street, North Strand, Dublin 3",apartment,Mary Moore Property Ltd.,8381,agent,no,11,2017-08-25,months,12,North Strand,Dublin,53.359785218061,-6.2413930892944,yes,1,1,"Parking,Central Heating,Cable Television,Washing Machine,Microwave,Garden / Patio / Balcony",prod,2017-09-08,PropertyDetails,desktop,€,monthly,1350,True,True,,True,True,,,,True,True,,,,
1767931,rental,"The Oaks, Herbert Park Lane, Ballsbridge, Dublin 4",apartment,Rentals.ie Property Managers & Rental Agents,20,agent,no,19,2017-09-05,months,3,Ballsbridge,Dublin,53.327858936209,-6.2316513061523,either,2,2,"Parking,Central Heating,House Alarm,Cable Television,Washing Machine,Dryer,Dishwasher,Microwave,Internet,Garden / Patio / Balcony",prod,2017-09-08,PropertyDetails,desktop,€,monthly,4000,True,True,True,True,True,,,,True,True,,True,True,True
1765864,rental,"Penthouse, The Pines, Herbert Park Lane, Ballsbridge, Dublin 4",apartment,Rentals.ie Property Managers & Rental Agents,20,agent,no,17,2017-09-01,months,12,Ballsbridge,Dublin,53.32688496379,-6.2316083908081,either,2,2,"Parking,Central Heating,House Alarm,Cable Television,Washing Machine,Dryer,Dishwasher,Microwave,Garden / Patio / Balcony",prod,2017-09-08,PropertyDetails,desktop,€,monthly,4000,True,True,True,True,True,,,,True,True,,True,True,
1750078,rental,"Fitzwilliam Street Lower, Dublin 2, Dublin 2",apartment,Martin Property Consultants,10187,agent,no,7,2017-08-29,months,12,Dublin 2,Dublin,53.338009991303,-6.2481093406677,either,1,1,"Central Heating,Cable Television,Washing Machine,Dryer,Dishwasher,Microwave,Pets Allowed,Internet,Garden / Patio / Balcony",prod,2017-09-08,PropertyDetails,desktop,€,monthly,1800,,True,True,True,True,,True,,True,True,,True,,True
1767091,rental,"Fitzwilliam Street Lower, Dublin 2, Dublin 2",apartment,Martin Property Consultants,10187,agent,no,5,2017-09-01,months,12,Dublin 2,Dublin,53.337459,-6.248818,yes,1,1,"Central Heating,House Alarm,Cable Television,Washing Machine,Dryer,Dishwasher,Pets Allowed,Internet",prod,2017-09-08,PropertyDetails,desktop,€,monthly,2000,,True,True,,True,,True,,True,,,True,True,True
1771490,rental,"Wyckham Point, Dundrum, Dublin 14",apartment,,,private,no,12,2017-09-10,months,12,Dundrum,Dublin,53.2804439,-6.2433444,yes,1,1,"Parking,Central Heating,House Alarm,Cable Television,Washing Machine,Dryer,Dishwasher,Microwave,Internet,Garden / Patio / Balcony",prod,2017-09-08,PropertyDetails,desktop,€,monthly,1550,True,True,True,True,True,,,,True,True,,True,True,True
1771483,rental,"Merrion Court, Ballsbridge, Dublin 4",apartment,O'Keeffe Estates,58,agent,no,9,2017-09-10,months,12,Ballsbridge,Dublin,53.320415173591,-6.2147533893585,no,2,2,"Parking,Central Heating,Cable Television,Washing Machine,Microwave,Internet,Garden / Patio / Balcony",prod,2017-09-08,PropertyDetails,desktop,€,monthly,2200,True,True,,True,True,,,,True,True,,,,True
1764281,rental,"The Barley House , Cork Street, Dublin 8, Dublin 8",apartment,EARNEST,1331,agent,no,6,2017-09-21,months,12,Dublin 8,Dublin,53.337414218523,-6.2863576412201,yes,2,2,"Parking,Cable Television,Washing Machine,Dishwasher,Microwave,Internet,Garden / Patio / Balcony",prod,2017-09-08,PropertyDetails,desktop,€,monthly,2000,True,True,,True,True,,,,,True,,True,,True
1768090,rental,"The Richmond, North Brunswick Street, Smithfield, Dublin 7",apartment,EARNEST,1331,agent,no,8,2017-08-29,months,12,Smithfield,Dublin,53.352001851859,-6.2766373157501,yes,1,1,"Central Heating,Cable Television,Washing Machine,Dryer,Microwave,Internet,Garden / Patio / Balcony",prod,2017-09-08,PropertyDetails,desktop,€,monthly,1600,,True,True,True,True,,,,True,True,,,,True
1769577,rental,"Saint Patricks Street, Christchurch, Dublin 8",apartment,Colman Grimes Estate Agents,8357,agent,no,11,2017-09-02,months,12,Christchurch,Dublin,53.341889357633,-6.2724015714048,yes,1,1,"Central Heating,Washing Machine,Microwave,Garden / Patio / Balcony",prod,2017-09-08,PropertyDetails,desktop,€,monthly,1550,,,,True,True,,,,True,True,,,,
1771024,rental,"Waterville Terrace, Blanchardstown, Dublin 15",apartment,Colman Grimes Estate Agents,8357,agent,no,17,2017-09-11,months,12,Blanchardstown,Dublin,53.39250014321,-6.373133540219,yes,2,2,"Parking,Central Heating,Washing Machine,Microwave",prod,2017-09-08,PropertyDetails,desktop,€,monthly,1600,True,,,,True,,,,True,True,,,,
1766759,rental,"Elmhill, The Grange, Newcastle Road., Lucan, Co. Dublin",apartment,Colman Grimes Estate Agents,8357,agent,no,10,2017-08-25,months,12,Lucan,Dublin,53.3284925,-6.455317,yes,1,1,"Parking,Central Heating,House Alarm,Washing Machine,Microwave",prod,2017-09-08,PropertyDetails,desktop,€,monthly,975,True,,,,True,,,,True,True,,,True,
1755588,rental,"Herbert Park Lane, Ballsbridge, Dublin 4",apartment,,,private,no,13,2017-10-01,months,0,Ballsbridge,Dublin,53.329765653661,-6.231358824315,yes,1,1,"Parking,Central Heating,House Alarm,Cable Television,Washing Machine,Dryer,Dishwasher,Microwave,Internet,Garden / Patio / Balcony,Serviced Property",prod,2017-09-08,PropertyDetails,desktop,€,weekly,3043,True,True,True,True,True,True,,,True,True,,True,True,True
1766993,rental,"Acorn House, Seven Oaks, Rathmines,, Rathmines, Dublin 6",apartment,O'Farrell Lynch Estates,10233,agent,no,8,2017-08-25,months,12,Rathmines,Dublin,53.319389760186,-6.2626791000366,yes,1,1,"Parking,Central Heating,Cable Television,Washing Machine,Dryer,Microwave,Internet",prod,2017-09-08,PropertyDetails,desktop,€,monthly,1700,True,True,True,,True,,,,True,True,,,,True
1741721,rental,"Penthouse 21 Pintail House, Seafield Road East, Clontarf, Dublin 3",apartment,Delaney Estates,453,agent,no,15,2017-06-30,months,12,Clontarf,Dublin,53.362679204763,-6.1810541152954,no,3,3,"Parking,Central Heating,House Alarm,Cable Television,Washing Machine,Dryer,Dishwasher,Microwave,Garden / Patio / Balcony",prod,2017-09-08,PropertyDetails,desktop,€,monthly,3000,True,True,True,True,True,,,,True,True,,True,True,
1770088,rental,"Parnell street, Dublin 1, Dublin 1",apartment,EPM Estates,7732,agent,no,4,2017-09-09,months,12,Dublin 1,Dublin,53.350958625411,-6.2645051480649,yes,1,1,,prod,2017-09-08,PropertyDetails,desktop,€,monthly,1650,,,,,,,,,,,,,,
1769544,rental,"109 morehampton road, Donnybrook, Dublin 4",apartment,,,private,no,5,2017-09-05,months,12,Donnybrook,Dublin,53.3237295,-6.2397774,yes,1,1,,prod,2017-09-08,PropertyDetails,desktop,€,monthly,1800,,,,,,,,,,,,,,
1763983,rental,"Applewood Main Street, Applewood Village, Swords, Co. Dublin",apartment,Smith & Butler Estates,9172,agent,no,14,2017-08-31,months,12,Swords,Dublin,53.470921384726,-6.2336093187332,yes,2,2,"Parking,Central Heating,House Alarm,Cable Television,Washing Machine,Dryer,Dishwasher,Microwave,Internet,Garden / Patio / Balcony",prod,2017-09-08,PropertyDetails,desktop,€,monthly,1450,True,True,True,True,True,,,,True,True,,True,True,True
1768040,rental,"69 Cabra Road, Cabra, Dublin 7",apartment,Smith & Butler Estates,9172,agent,no,9,2017-09-08,months,12,Cabra,Dublin,53.3611493,-6.2818862,yes,1,1,"Parking,Central Heating,Cable Television,Washing Machine,Dryer,Microwave,Internet,Garden / Patio / Balcony",prod,2017-09-08,PropertyDetails,desktop,€,weekly,1195,True,True,True,True,True,,,,True,True,,,,True
1768315,rental,"Lanesborough Terrace, Finglas, Dublin 11",apartment,Smith & Butler Estates,9172,agent,no,1,2017-09-06,months,12,Finglas,Dublin,53.406040550691,-6.2984603643599,yes,1,2,"Parking,Central Heating,Cable Television,Washing Machine,Dryer,Dishwasher,Microwave,Pets Allowed,Internet",prod,2017-09-08,PropertyDetails,desktop,€,monthly,1352,True,True,True,,True,,True,,True,True,,True,,True
1771318,rental,"Shrewsbury Square, Ballsbridge, Dublin 4",apartment,Smith & Butler Estates,9172,agent,no,12,2017-11-20,months,12,Ballsbridge,Dublin,53.3270333,-6.2210526,yes,2,2,"Parking,Central Heating,Cable Television,Washing Machine,Dryer,Dishwasher,Microwave,Internet,Garden / Patio / Balcony,Serviced Property",prod,2017-09-08,PropertyDetails,desktop,€,monthly,2700,True,True,True,True,True,True,,,True,True,,True,,True
1760536,rental,"Sutton Cross, Sutton, Dublin 13",apartment,Smith & Butler Estates,9172,agent,no,9,2017-10-02,months,12,Sutton,Dublin,53.388793023251,-6.1150395870209,yes,1,1,"Parking,House Alarm,Cable Television,Washing Machine,Microwave,Internet,Garden / Patio / Balcony",prod,2017-09-08,PropertyDetails,desktop,€,monthly,1000,True,True,,True,True,,,,,True,,,True,True
1769029,rental,"Airfield Manor, Airfield Park, Donnybrook, Dublin 4",apartment,Youngs Estate Agents,262,agent,no,5,2017-08-31,months,12,Donnybrook,Dublin,53.313762365554,-6.228346824646,yes,2,2,"Parking,Central Heating,Cable Television,Washing Machine,Microwave",prod,2017-09-08,PropertyDetails,desktop,€,monthly,2500,True,True,,,True,,,,True,True,,,,
1771129,rental,"Olcovar, Dublin road, Shankill, Dublin 18",apartment,Exclusive Properties,10252,agent,no,11,2017-09-12,months,12,Shankill,Dublin,53.227130082005,-6.1263799667358,yes,2,2,"Parking,Central Heating,Cable Television,Washing Machine,Dryer,Dishwasher,Microwave,Garden / Patio / Balcony",prod,2017-09-08,PropertyDetails,desktop,€,monthly,1600,True,True,True,True,True,,,,True,True,,True,,
1770956,rental,"Woodview Mount Merrion ave, Blackrock, Co. Dublin",apartment,Exclusive Properties,10252,agent,no,7,2017-09-25,months,12,Blackrock,Dublin,53.299953518529,-6.1882048845291,yes,1,2,"Parking,Central Heating,House Alarm,Cable Television,Washing Machine,Dryer,Dishwasher,Microwave,Internet,Garden / Patio / Balcony",prod,2017-09-08,PropertyDetails,desktop,€,monthly,1900,True,True,True,True,True,,,,True,True,,True,True,True
1764217,rental,"Mountjoy Square East 20, Ballybough, Dublin 1",apartment,,,private,no,7,2017-09-10,months,12,Ballybough,Dublin,53.357386459789,-6.2566587068745,yes,1,1,,prod,2017-09-08,PropertyDetails,desktop,€,monthly,1700,,,,,,,,,,,,,,
1761148,rental,"Galtymore Road, Drimnagh, Dublin 12",apartment,PJ Garvey Auctioneers,3671,agent,no,4,2017-08-03,months,12,Drimnagh,Dublin,53.334986198223,-6.3146066665649,yes,1,1,"Parking,Central Heating,Washing Machine",prod,2017-09-08,PropertyDetails,desktop,€,monthly,1250,True,,,,True,,,,True,,,,,
1766752,rental,"Castle Mill, Balbriggan, Co. Dublin",apartment,,,private,no,7,2017-08-23,months,12,Balbriggan,Dublin,53.61318165,-6.20601125,yes,2,2,"Parking,Central Heating,House Alarm,Cable Television,Washing Machine,Dryer,Dishwasher,Microwave,Internet,Garden / Patio / Balcony,Serviced Property",prod,2017-09-08,PropertyDetails,desktop,€,monthly,1250,True,True,True,True,True,True,,,True,True,,True,True,True
1766060,rental,"Kelston Avenue, Leopardstown Road, Dublin 18, Foxrock, Dublin 18",apartment,Hunters Estate Agent,7483,agent,no,23,2017-09-01,months,12,Foxrock,Dublin,53.277681995819,-6.1848233698947,no,3,4,"Parking,Central Heating,House Alarm,Cable Television,Washing Machine,Dryer,Dishwasher,Garden / Patio / Balcony",prod,2017-09-08,PropertyDetails,desktop,€,monthly,2800,True,True,True,True,True,,,,True,,,True,True,
1769524,rental,"Apt 4 Eaton Hall, Terenure Road North, Dublin 6W, Terenure, Dublin 6w",apartment,Hunters Estate Agent,7483,agent,no,15,2017-09-01,months,12,Terenure,Dublin,53.3125009,-6.28317,yes,2,2,"Parking,Central Heating,Washing Machine,Garden / Patio / Balcony",prod,2017-09-08,PropertyDetails,desktop,€,monthly,1900,True,,,True,True,,,,True,,,,,
1761299,rental,"Station Road, Killiney, Co. Dublin",apartment,Fisher Property Management,1599,agent,no,20,2017-09-29,months,0,Killiney,Dublin,53.256405786828,-6.1147104260817,yes,1,2,"Parking,Central Heating,Washing Machine,Dryer,Dishwasher,Microwave,Internet,Garden / Patio / Balcony,Serviced Property",prod,2017-09-08,PropertyDetails,desktop,€,monthly,3000,True,,True,True,True,True,,,True,True,,True,,True
1769703,rental,"Glenesky Square, Phoenix Park Racecourse, Castleknock, Dublin 15",apartment,SATIS PROPERTY,4274,agent,no,12,2017-09-03,months,12,Castleknock,Dublin,53.373088248548,-6.3385105133057,yes,2,2,"Parking,Central Heating,House Alarm,Cable Television,Washing Machine,Dryer,Dishwasher,Microwave,Wheelchair Access,Internet,Garden / Patio / Balcony",prod,2017-09-08,PropertyDetails,desktop,€,monthly,1750,True,True,True,True,True,,,True,True,True,,True,True,True
1710288,rental,"Shrewsbury, Ballsbridge, Dublin 4",apartment,Clare Connolly Property Consultants,7554,agent,no,22,2017-08-08,months,0,Ballsbridge,Dublin,53.325828093478,-6.219381094088,yes,1,1,"Parking,Central Heating,House Alarm,Cable Television,Washing Machine,Dishwasher,Microwave,Internet",prod,2017-09-08,PropertyDetails,desktop,€,weekly,3478,True,True,,,True,,,,True,True,,True,True,True
1760320,rental,"Corrig Park, Dun Laoghaire, Co. Dublin",apartment,Clare Connolly Property Consultants,7554,agent,no,7,2017-08-16,months,0,Dun Laoghaire,Dublin,53.28847480199,-6.1360359191895,yes,1,2,"Parking,Central Heating,Cable Television,Washing Machine,Microwave,Internet,Garden / Patio / Balcony",prod,2017-09-08,PropertyDetails,desktop,€,weekly,3261,True,True,,True,True,,,,True,True,,,,True
1710285,rental,"Shrewsbury, Ballsbridge, Dublin 4",apartment,Clare Connolly Property Consultants,7554,agent,no,22,2017-08-08,months,12,Ballsbridge,Dublin,53.326289462958,-6.2195742131371,yes,1,1,"Parking,Central Heating,House Alarm,Cable Television,Washing Machine,Dryer,Dishwasher,Microwave,Internet,Garden / Patio / Balcony",prod,2017-09-08,PropertyDetails,desktop,€,monthly,2350,True,True,True,True,True,,,,True,True,,True,True,True
1762968,rental,"Millview Hall, Skerries, Co. Dublin",apartment,Flynn & Associates Ltd (Swords),84,agent,no,8,2017-09-01,months,12,Skerries,Dublin,53.5758944,-6.1072925,yes,1,2,"Parking,Central Heating,Cable Television,Washing Machine,Microwave",prod,2017-09-08,PropertyDetails,desktop,€,monthly,1350,True,True,,,True,,,,True,True,,,,
1764986,rental,"Pembroke Lane, Ballsbridge, Dublin 4",apartment,Sherry FitzGerald Lettings,114,agent,no,28,2017-08-17,months,12,Ballsbridge,Dublin,53.331075449659,-6.2363719940186,yes,2,3,"Parking,Central Heating,Washing Machine,Dryer,Dishwasher,Microwave,Garden / Patio / Balcony",prod,2017-09-08,PropertyDetails,desktop,€,monthly,3600,True,,True,True,True,,,,True,True,,True,,
1764829,rental,"The Mills, Castleknock, Dublin 15",apartment,Sherry FitzGerald Lettings,114,agent,no,13,2017-09-11,months,12,Castleknock,Dublin,53.382621878486,-6.3660192489624,yes,1,2,"Parking,Central Heating,Washing Machine,Dryer,Microwave,Garden / Patio / Balcony",prod,2017-09-08,PropertyDetails,desktop,€,monthly,1600,True,,True,True,True,,,,True,True,,,,
1771352,rental,"Merchamp, Seafield Road East Clontarf Dublin 3, Clontarf, Dublin 3",apartment,Sherry FitzGerald Lettings,114,agent,no,22,2017-09-07,months,12,Clontarf,Dublin,53.363434682213,-6.1879849433899,yes,2,2,"Parking,Central Heating,Cable Television,Washing Machine,Dryer,Dishwasher,Microwave,Garden / Patio / Balcony",prod,2017-09-08,PropertyDetails,desktop,€,monthly,1850,True,True,True,True,True,,,,True,True,,True,,
1768977,rental,"Riverstown House, Spencer Dock, Dublin 1, Dublin 1",apartment,Sherry FitzGerald Lettings,114,agent,no,14,2017-09-26,months,12,Dublin 1,Dublin,53.3501912,-6.2380716,yes,1,2,"Parking,Central Heating,Washing Machine,Dryer,Dishwasher,Microwave,Garden / Patio / Balcony",prod,2017-09-08,PropertyDetails,desktop,€,monthly,2100,True,,True,True,True,,,,True,True,,True,,
1771469,rental,"107 Galtrim Grange, Broomfield, Malahide, Co. Dublin",apartment,,,private,no,10,2017-09-16,months,12,Malahide,Dublin,53.438492995922,-6.1542856693268,either,1,2,"Parking,Central Heating,Washing Machine,Dryer,Dishwasher,Microwave,Garden / Patio / Balcony",prod,2017-09-08,PropertyDetails,desktop,€,monthly,1550,True,,True,True,True,,,,True,True,,True,,
1765791,rental,"Grace park manor, Drumcondra, Dublin 9",apartment,Lets Move Properties Ltd.,224,agent,no,1,2017-09-10,months,12,Drumcondra,Dublin,53.376857842043,-6.2433204848788,yes,3,2,Parking,prod,2017-09-08,PropertyDetails,desktop,€,monthly,2000,True,,,,,,,,,,,,,
1771434,rental,"The Tallow, Rathborne, Ashtown, Dublin 7",apartment,,,private,no,5,2017-10-01,months,12,Ashtown,Dublin,53.375776518141,-6.3313060998917,yes,2,2,"Parking,Central Heating,Cable Television,Washing Machine,Dryer,Dishwasher,Microwave,Garden / Patio / Balcony",prod,2017-09-08,PropertyDetails,desktop,€,monthly,1600,True,True,True,True,True,,,,True,True,,True,,
1768701,rental,"Landsdowne Wood, Ballsbridge, Dublin 4",apartment,McNally Handy & Ptrs,92,agent,no,28,2017-08-30,months,12,Ballsbridge,Dublin,53.334013670038,-6.22907102108,no,4,3,"Parking,Central Heating,House Alarm,Cable Television,Washing Machine,Dryer,Dishwasher,Microwave,Wheelchair Access,Internet,Garden / Patio / Balcony",prod,2017-09-08,PropertyDetails,desktop,€,monthly,5000,True,True,True,True,True,,,True,True,True,,True,True,True
1750935,rental,"Baileys court, Baileys row,, Dublin 1, Dublin 1",apartment,McNally Handy & Ptrs,92,agent,no,9,2017-08-08,months,12,Dublin 1,Dublin,53.356570869721,-6.2505340576172,yes,1,2,"Parking,Central Heating,House Alarm,Cable Television,Washing Machine,Dryer,Dishwasher,Microwave,Wheelchair Access,Internet",prod,2017-09-08,PropertyDetails,desktop,€,monthly,1800,True,True,True,,True,,,True,True,True,,True,True,True
1650896,rental,"25 St. Andrew's Street, Dublin 2, Dublin 2",apartment,McNally Handy & Ptrs,92,agent,no,15,2017-03-29,months,12,Dublin 2,Dublin,53.343864777733,-6.2610268592834,yes,2,2,"Central Heating,Cable Television,Washing Machine,Dishwasher,Microwave,Garden / Patio / Balcony",prod,2017-09-08,PropertyDetails,desktop,€,monthly,3500,,True,,True,True,,,,True,True,,True,,
1716327,rental,"Baileys court, Baileys row,, Dublin 1, Dublin 1",apartment,McNally Handy & Ptrs,92,agent,no,12,2017-04-26,months,12,Dublin 1,Dublin,53.356432557425,-6.2499868869781,yes,2,3,"Parking,Central Heating,House Alarm,Cable Television,Washing Machine,Dryer,Dishwasher,Microwave,Wheelchair Access,Internet,Garden / Patio / Balcony",prod,2017-09-08,PropertyDetails,desktop,€,monthly,2300,True,True,True,True,True,,,True,True,True,,True,True,True
1748229,rental,"Dunloe Hall, 27 Merrion Street, Dublin 2, Dublin 2, Dublin 2",apartment,McNally Handy & Ptrs,92,agent,no,15,2017-06-29,months,12,Dublin 2,Dublin,53.33898016,-6.25245116,yes,1,2,"Parking,Central Heating,Cable Television,Washing Machine,Dryer,Dishwasher,Microwave,Internet,Garden / Patio / Balcony",prod,2017-09-08,PropertyDetails,desktop,€,monthly,2300,True,True,True,True,True,,,,True,True,,True,,True
1770834,rental,"Alma Court, Alma Road, Monkstown, Co. Dublin",apartment,Sherry FitzGerald Lettings,8178,agent,no,19,2017-09-06,months,12,Monkstown,Dublin,53.296728532,-6.166641366,yes,1,2,"Parking,Central Heating,Garden / Patio / Balcony",prod,2017-09-08,PropertyDetails,desktop,€,monthly,1900,True,,,True,,,,,True,,,,,
1770911,rental,"The Rectory, Stepaside, Dublin 18",apartment,Sherry FitzGerald Lettings,8178,agent,no,13,2017-09-06,months,12,Stepaside,Dublin,53.255566384821,-6.2177038192749,yes,1,2,"Parking,Central Heating,Washing Machine,Dryer,Dishwasher,Microwave,Garden / Patio / Balcony",prod,2017-09-08,PropertyDetails,desktop,€,monthly,1800,True,,True,True,True,,,,True,True,,True,,
1768327,rental,"Comyn House Patrick Street, Dublin 8, Dublin 8",apartment,Capital Properties,797,agent,no,10,2017-08-29,months,12,Dublin 8,Dublin,53.3412519,-6.272577,yes,1,1,"Central Heating,Washing Machine,Dryer,Microwave,Internet,Garden / Patio / Balcony,Serviced Property",prod,2017-09-08,PropertyDetails,desktop,€,monthly,2200,,,True,True,True,True,,,True,True,,,,True
1768328,rental,"Aungier Street, Dublin 2, Dublin 2",apartment,Capital Properties,797,agent,no,9,2017-08-29,months,0,Dublin 2,Dublin,53.340546737068,-6.2657260894775,yes,1,1,"Central Heating,Washing Machine,Microwave,Internet",prod,2017-09-08,PropertyDetails,desktop,€,weekly,2608,,,,,True,,,,True,True,,,,True
1768320,rental,"Sherborne, Aungier Street, Dublin 2, Dublin 2",apartment,Capital Properties,797,agent,no,16,2017-08-29,months,0,Dublin 2,Dublin,53.33929148,-6.26577085,yes,1,1,"Central Heating,Washing Machine,Dryer,Microwave,Internet",prod,2017-09-08,PropertyDetails,desktop,€,monthly,2500,,,True,,True,,,,True,True,,,,True
1769943,rental,"Fade Street, Dublin 2, Dublin 2",apartment,Capital Properties,797,agent,no,9,2017-09-04,months,12,Dublin 2,Dublin,53.34210285709,-6.2641701102984,yes,1,2,"Central Heating,Cable Television,Washing Machine,Dryer,Dishwasher,Internet",prod,2017-09-08,PropertyDetails,desktop,€,monthly,2500,,True,True,,True,,,,True,,,True,,True
1770506,rental,"South William Street, Dublin 2, Dublin 2",apartment,Capital Properties,797,agent,no,11,2017-09-05,months,12,Dublin 2,Dublin,53.341815053365,-6.2624430656433,yes,1,2,"Central Heating,House Alarm,Cable Television,Washing Machine,Dryer,Microwave,Internet",prod,2017-09-08,PropertyDetails,desktop,€,monthly,2400,,True,True,,True,,,,True,True,,,True,True
1768410,rental,"Ferndale Court, Rathmichael, Co. Dublin",apartment,Terrie Dunne Letting Agents and Property Management,651,agent,no,12,2017-09-04,months,9,Rathmichael,Dublin,53.235345285149,-6.1435117726796,yes,2,2,"Parking,Central Heating,Cable Television,Washing Machine,Garden / Patio / Balcony",prod,2017-09-08,PropertyDetails,desktop,€,monthly,1700,True,True,,True,True,,,,True,,,,,
1766654,rental,"Castle Lawn, Kilgobbin Wood, Sandyford, Dublin 18",apartment,Terrie Dunne Letting Agents and Property Management,651,agent,no,9,2017-10-04,months,12,Sandyford,Dublin,53.261380500975,-6.2096593381284,yes,2,2,"Parking,Central Heating,House Alarm,Cable Television,Washing Machine,Garden / Patio / Balcony",prod,2017-09-08,PropertyDetails,desktop,€,monthly,1700,True,True,,True,True,,,,True,,,,True,
1770751,rental,"Stillorgan Road, Blackrock, Dublin 4",apartment,,,private,no,11,2017-09-10,months,36,Blackrock,Dublin,53.307253351638,-6.2040044134411,yes,2,2,"Parking,Wheelchair Access",prod,2017-09-08,PropertyDetails,desktop,€,monthly,2100,True,,,,,,,True,,,,,,
1770890,rental,"Parklands, Northwood, Santry, Dublin 9",apartment,,,private,no,6,2017-11-01,months,0,Santry,Dublin,53.406871297662,-6.251574754715,yes,2,2,"Parking,Central Heating,Washing Machine,Dryer,Dishwasher,Microwave,Internet",prod,2017-09-08,PropertyDetails,desktop,€,monthly,2000,True,,True,,True,,,,True,True,,True,,True
1761235,rental,"Belfield Park, Blackrock, Co. Dublin",apartment,dublin lettings,2,agent,no,13,2017-08-08,months,12,Blackrock,Dublin,53.30330933809,-6.2073022127151,yes,1,2,"Parking,Central Heating,House Alarm,Cable Television,Washing Machine,Dishwasher,Microwave,Internet,Garden / Patio / Balcony",prod,2017-09-08,PropertyDetails,desktop,€,monthly,1872,True,True,,True,True,,,,True,True,,True,True,True
1760250,rental,"Venetian Hall, Killester, Dublin 5",apartment,dublin lettings,2,agent,no,10,2017-07-31,months,12,Killester,Dublin,53.376056856408,-6.1998188495636,either,1,2,"Parking,Central Heating,Cable Television,Washing Machine,Dryer,Microwave,Internet,Garden / Patio / Balcony",prod,2017-09-08,PropertyDetails,desktop,€,monthly,1500,True,True,True,True,True,,,,True,True,,,,True
1770307,rental,"Crosbies yard apartments , Ossory road , dublin 3, East Wall, Dublin 3",apartment,,,private,no,7,2017-09-10,months,12,East Wall,Dublin,53.355029852157,-6.2411440660966,either,2,2,,prod,2017-09-08,PropertyDetails,desktop,€,monthly,1950,,,,,,,,,,,,,,
1762078,rental,"Westland Square, Dublin 2, Dublin 2",apartment,,,private,no,29,2017-09-04,months,9,Dublin 2,Dublin,53.344356569004,-6.2475085258484,yes,1,2,,prod,2017-09-08,PropertyDetails,desktop,€,monthly,2000,,,,,,,,,,,,,,
1766692,rental,"23 HOGAN VIEW, Drumcondra, Dublin 9",apartment,MoveHome.ie Estate & Letting Agent,3658,agent,no,15,2017-09-18,months,3,Drumcondra,Dublin,53.365067236037,-6.2460279464722,yes,1,1,"Parking,Central Heating,Cable Television,Washing Machine,Microwave,Garden / Patio / Balcony",prod,2017-09-08,PropertyDetails,desktop,€,monthly,1250,True,True,,True,True,,,,True,True,,,,
1771426,rental,"Kenmare House North Great Georges St., Dublin 1, Dublin 1",apartment,,,private,no,15,2017-11-01,months,3,Dublin 1,Dublin,53.353750904966,-6.2529587399939,yes,1,1,"Washing Machine,Microwave,Garden / Patio / Balcony",prod,2017-09-08,PropertyDetails,desktop,€,monthly,1500,,,,True,True,,,,,True,,,,
